Case,Planform,Span,Wing_AR,Wing_dhl,Power,L/D,Fuse_L,Fuse_D,PropulsionN,Tail_type,Winglet,Wing_folding,Season,Mass,Sensor_Swath_width,t_mission,Aeroshell_Diameter
151,0.694648679,3.355811737,10.29663221,2.005543455,355.2139579,18.82306126,2.544370775,0.752405801,3.163923394,Conventional,yes,no,spring,170.3206739,10,0.03536873,2.605537078
152,1.100379066,3.35000756,13.41468562,2.179280778,281.4152759,22.62420542,2.544026847,0.789201762,4.4354867,Conventional,no,yes,fall,176.1318382,10,0.083944157,3.06191849
153,0.885632858,3.355842986,12.42013009,2.24601452,405.1395907,22.18511257,2.541348278,0.746462403,3.328200337,V-tail,yes,yes,winter,166.631317,10,0.008795799,3.12803319
154,0.725998631,3.854399665,12.38142991,2.55842825,360.2576532,18.09802716,2.494650965,0.70800104,2.937994141,Conventional,no,yes,fall,158.8788408,10,0.008931981,3.175313853
155,1.004259109,3.705291383,12.9851883,2.069467748,391.21508,22.07130717,2.469485223,0.759373447,3.118221377,Conventional,yes,yes,spring,162.2436755,10,0.010560734,3.361431568
156,1.248221836,2.0428977,9.900316219,2.206784539,367.6244252,22.24635582,2.581240407,0.747838758,4.266434983,Conventional,yes,yes,fall,170.0998324,10,0.00870178,2.785598459
157,0.948230909,3.23439081,9.979250935,2.095684213,264.5943323,17.7192691,2.600507741,0.716489789,1.766776647,V-tail,no,no,summer,161.1994931,10,0.009657087,3.383805174
158,1.303193975,4.29349839,12.48070364,2.18635199,316.3830489,19.90329016,2.347606828,0.756631559,3.409264661,Conventional,no,yes,winter,164.3716268,10,0.0922476,3.006592395
159,1.033886877,3.716927365,14.41760055,2.119641775,475.290177,16.03257745,2.493052401,0.734327,3.035174089,V-tail,no,no,winter,131.5646214,10,0.009432822,3.192446508
160,0.727628224,1.709303139,6.450875627,1.830343124,314.1460847,23.06137584,2.581457612,0.757810095,3.193225696,V-tail,yes,no,summer,162.6220031,10,0.087692751,2.707276555
161,0.778356886,4.412312388,12.23702201,2.267397247,297.4834308,19.22516258,2.6763898,0.68530764,5.561522517,V-tail,yes,no,spring,170.3980525,10,0.091851802,2.931814785
162,0.796989355,4.420445743,8.615209362,2.390296675,330.7161042,17.6672456,2.518362019,0.68681701,4.416786258,Conventional,yes,no,spring,157.8417706,10,0.008571324,3.509299981
163,0.817570461,3.257728728,13.23301061,2.395428873,269.4403601,18.57208074,2.527440504,0.754679524,4.409628063,V-tail,no,yes,spring,162.6530586,10,0.009705327,3.038406586
164,1.146876027,3.401809225,13.11112393,2.58300159,361.3055496,21.24982347,2.596213721,0.737653467,4.148206905,Conventional,no,yes,winter,178.559557,10,0.027444267,3.606492558
165,0.973688951,3.185535766,10.12481886,1.988372733,318.2672036,24.98029296,2.510858902,0.744710769,3.916028589,V-tail,yes,yes,spring,168.9440759,10,0.077946085,3.677538423
166,0.815797589,2.744599819,12.50436192,2.91230196,272.9795387,19.77727954,2.529173726,0.735528308,3.447023197,V-tail,yes,no,summer,159.7973874,10,0.008873041,3.190721709
167,0.881574688,3.949669067,11.54672101,2.318013855,266.9891585,19.5526071,2.408027201,0.775749446,2.109922696,Conventional,no,no,summer,168.5304526,10,0.03389229,3.484245901
168,0.748030401,2.770712477,9.110445164,1.947348503,427.1674544,18.58951526,2.566645952,0.754133574,3.36289139,Conventional,yes,yes,fall,161.6008114,10,0.079060667,3.621217808
169,0.859393817,3.143013959,13.77081342,1.83186897,273.047284,23.06732387,2.670972083,0.708343722,3.782483679,Conventional,no,yes,winter,166.202898,10,0.074973747,2.978375311
170,0.858087749,2.639971539,12.17627857,2.076595699,225.9683541,18.43143179,2.546682647,0.744318806,5.375233834,Conventional,yes,no,winter,149.6389001,10,0.025365057,2.787338997
171,1.050580451,2.916665495,11.25608749,2.053101844,299.2366519,17.64128444,2.690019876,0.769477405,4.69421451,Conventional,yes,no,winter,178.5468953,10,0.021897763,2.507055745
172,0.797559782,2.72149703,9.953424399,2.180550653,226.178627,21.91341886,2.473913251,0.755704262,3.049489294,V-tail,yes,yes,spring,154.6347096,10,0.009275765,2.780476232
173,1.13576017,4.123926736,13.14289316,2.512330222,361.7144352,21.05344908,2.513094214,0.766578001,3.244150244,Conventional,no,no,spring,172.733651,10,0.092498917,3.516352205
174,0.736232364,3.74864441,9.962958282,2.502676395,395.5010515,26.56285116,2.510509937,0.737277179,2.434054501,V-tail,no,yes,fall,169.441304,10,0.009350074,3.09669982
175,1.08839057,3.25732973,11.78669747,2.010180469,157.6419631,18.75598448,2.569517871,0.786965101,3.670602312,Conventional,no,no,winter,134.7183375,10,0.024328308,2.898462265
176,1.141774648,4.081169125,10.20272417,2.078653084,381.1821492,23.32319775,2.470995946,0.759095579,2.556783873,V-tail,no,yes,summer,166.0202499,10,0.097041937,2.592463336
177,0.858855665,2.878390658,14.11553752,2.455066448,281.5881569,17.57700915,2.455973068,0.751243814,5.500161415,V-tail,no,yes,winter,157.7972197,10,0.006420388,3.106848379
178,1.020574922,4.419009211,8.904845861,2.120554494,563.4768148,19.13374484,2.318175188,0.716629847,2.636846379,V-tail,no,no,summer,25.07555574,10,0.034578846,3.550090385
179,0.895086409,4.446207112,13.36231385,1.916438989,505.2353789,16.96900516,2.518990961,0.723780261,3.54671177,V-tail,yes,yes,summer,128.2243028,10,0.008536262,3.137735938
180,1.235194486,3.175736464,10.8799169,2.347159434,338.9737562,22.64302135,2.49254641,0.761846992,3.512105168,Conventional,yes,no,fall,168.0447928,10,0.084469748,2.777784093
181,0.558270918,3.098563872,8.872679759,2.219108004,288.1580029,19.22514158,2.552776148,0.775935394,3.622094035,V-tail,no,yes,winter,177.0569273,10,0.029877921,2.621893927
182,0.80777448,4.302784468,13.32077631,2.496549521,494.5953184,22.53333278,2.575524173,0.769994453,2.846331064,V-tail,no,yes,summer,153.6718969,10,0.031466818,3.374072052
183,0.584162105,2.766211401,13.29520723,1.991927656,304.2780292,23.15136985,2.572991544,0.776732666,4.362397441,Conventional,no,no,summer,170.4438987,10,0.027269274,2.85410462
184,1.141531922,3.623374504,14.89281492,2.467711827,486.8232023,22.3637936,2.587722131,0.762884984,4.728126125,V-tail,yes,yes,spring,156.7683574,10,0.026537024,2.658167683
185,1.06110465,4.087089573,10.31937585,2.223098614,287.984732,22.88900329,2.6169999,0.729269915,2.023324382,Conventional,yes,no,spring,174.4715781,10,0.079889867,2.856490356
186,0.742443638,3.16214892,13.6625633,2.365423628,453.2537563,22.26391297,2.58579118,0.729020821,4.369812809,Conventional,yes,yes,fall,162.771071,10,0.092790295,2.921947529
187,0.756128108,2.560479256,12.48923713,2.060238731,284.4652128,18.73653798,2.703900969,0.737063033,2.871340356,V-tail,no,yes,winter,168.9729052,10,0.010735446,3.139408147
188,0.872742206,2.578593101,10.73472872,2.349153713,275.0247073,16.48210541,2.574894204,0.708662137,4.665541086,V-tail,yes,no,spring,156.3865618,10,0.032682547,3.07434531
189,0.696748183,2.781162727,16.97926154,2.188111817,347.4674132,20.16852213,2.459730222,0.756751584,3.461256143,Conventional,yes,yes,summer,158.4870794,10,0.02715102,3.487662486
190,0.75774261,3.104337323,12.71796068,2.702927181,334.411874,22.9998946,2.606153011,0.762803877,4.452084028,V-tail,yes,no,winter,177.8195393,10,0.105109218,3.130382325
191,0.723100028,4.002482148,11.52463368,2.488682271,375.5059963,21.58594843,2.542755099,0.781900346,3.745330141,Conventional,no,no,spring,175.3741739,10,0.029794047,2.975840219
192,0.818558562,3.555310405,14.39265941,2.317835725,369.5679119,17.46048339,2.441811615,0.72451173,4.279108474,V-tail,yes,no,summer,150.3445397,10,0.086631854,3.134776426
193,0.821236274,2.417451877,11.13338646,1.626713257,277.1346403,20.3013505,2.457702706,0.779773481,2.18454166,V-tail,yes,no,spring,165.4500959,10,0.010429496,2.926077396
194,1.086146445,3.270492844,9.168112922,2.334547173,218.7754758,22.81327277,2.333512538,0.764832102,3.173934677,V-tail,yes,yes,summer,164.5588653,10,0.008234407,3.292527587
195,1.042966632,3.533880223,11.73585686,1.850350144,240.903967,23.07144754,2.616215562,0.767556764,2.003958677,Conventional,yes,yes,summer,165.8469551,10,0.008536556,2.695419747
196,0.869966537,2.833006638,14.13712654,2.274455307,298.8978336,21.90847648,2.345702404,0.719733511,3.094483506,V-tail,no,yes,winter,145.426783,10,0.024247495,3.280389237
197,0.724985129,2.440123757,13.366502,2.225290158,415.0973888,18.69006467,2.58042089,0.773001175,3.852630003,Conventional,no,no,fall,168.1563728,10,0.083462654,2.864876373
198,0.949377355,2.540623161,7.905012239,2.265985752,341.4947523,22.93399875,2.441873434,0.721766485,4.909764196,V-tail,yes,no,winter,149.5090577,10,0.08432154,3.607073265
199,0.608613551,2.094322866,13.52058966,1.855843166,388.2546045,19.43421751,2.50677031,0.713186328,6.236474638,Conventional,no,no,winter,150.6115782,10,0.097041937,3.056562448
200,0.956922172,3.377801924,11.76519432,2.130708711,415.6093176,18.69768415,2.399184283,0.752559031,3.303823621,Conventional,no,yes,fall,138.0332428,10,0.091678461,2.575542852
201,0.955636804,4.420352899,13.42267399,2.096553171,260.6233832,22.62688086,2.522908013,0.765264023,1.974633448,V-tail,no,yes,spring,176.5252314,10,0.027556984,3.070313518
202,0.773940049,3.754490666,7.559553172,2.615112513,368.5102857,21.14199961,2.582298085,0.68017975,4.700922554,Conventional,yes,no,summer,165.6954914,10,0.09231943,3.031980325
203,0.679514528,2.701186009,13.82693386,2.375470439,315.8012813,20.76375796,2.412213244,0.740161361,4.64840708,Conventional,no,no,spring,152.0192112,10,0.008799651,3.163319321
204,0.78466208,2.589359891,13.4331077,1.852312363,418.6798474,23.75282874,2.52564434,0.77004325,3.909224977,Conventional,no,yes,winter,154.9751121,10,0.009044807,3.68453281
205,0.941028431,4.242895536,12.09501724,2.567970982,433.8091916,18.76139669,2.444684943,0.72429641,1.884307253,Conventional,yes,yes,spring,139.7895721,10,0.029466425,3.124948164
206,1.122680119,2.633020066,13.96217654,1.930867909,399.1141863,21.11700337,2.548539615,0.771191129,2.893691082,Conventional,yes,no,winter,167.2285455,10,0.009374753,3.143240546
207,1.449355784,3.711759519,12.88224621,2.111019321,382.4416022,21.53144616,2.562196516,0.708878195,3.601284074,Conventional,no,no,winter,170.3878635,10,0.087726101,3.571765634
208,0.84426963,2.736728,12.54273816,2.153942466,357.2938721,19.82361454,2.497788704,0.741834502,2.802902158,Conventional,yes,no,summer,159.4173961,10,0.087377989,3.031790492
209,0.709923512,2.030475755,7.98953425,2.082981899,224.8276265,18.39764346,2.598728713,0.724613857,3.685740474,Conventional,yes,no,spring,141.9477932,10,0.025048072,2.651056564
210,1.039200141,3.594584949,10.81735325,1.894886776,280.225614,18.61013637,2.414540273,0.756657846,2.444886832,V-tail,yes,no,spring,164.7350426,10,0.02914208,3.71832368
211,0.987742052,3.649439705,9.754124376,2.543176314,459.3291246,21.36352254,2.415705389,0.752259572,4.661016719,Conventional,no,yes,winter,124.630942,10,0.077744397,3.48015269
212,1.071460187,2.678924107,16.56196875,1.854237534,382.6103536,18.78909273,2.512367228,0.733667977,3.142219349,Conventional,no,yes,summer,158.8756519,10,0.105262974,2.981398634
213,0.884236975,2.245831647,13.69604658,1.638202892,350.6305291,21.87817784,2.558738344,0.759496429,2.877967973,V-tail,no,yes,winter,165.118277,10,0.008443399,2.629295839
214,1.015606621,4.168609625,13.51151822,2.124125187,380.632073,19.93473558,2.56184902,0.723270901,4.242493076,Conventional,no,no,spring,172.3408113,10,0.088916856,3.297779724
215,1.235034801,2.710241583,14.16574117,1.997690007,427.1885371,22.15445971,2.423228265,0.788025318,2.067864464,Conventional,no,yes,fall,140.2072166,10,0.008964513,2.679904025
216,0.886849088,3.240734325,12.62541029,1.639232555,376.818926,19.00751066,2.545120088,0.73613571,4.176849205,V-tail,no,no,spring,165.8704042,10,0.008867044,3.066685383
217,1.103351051,3.599741599,9.0964487,2.232480759,271.4706539,23.81160339,2.533649845,0.773961157,3.601686287,Conventional,no,yes,spring,174.7049608,10,0.091311523,3.28104686
218,1.108906709,2.961447033,10.16089172,1.947221338,373.1717997,17.41808237,2.476091187,0.739492261,1.515536584,V-tail,yes,no,fall,156.4823827,10,0.096128385,2.969864784
219,1.164334733,3.261204168,9.901254903,2.281405794,398.827092,26.19163718,2.260620291,0.707012154,5.642623797,Conventional,no,no,winter,111.5547028,10,0.028950818,2.737584191
220,0.597713113,4.048695222,10.13736308,1.762699455,402.5801969,23.88713455,2.496416484,0.737878908,3.634090003,Conventional,yes,no,summer,156.1776643,10,0.025608499,2.170896037
221,0.945362227,4.743031983,10.66978262,2.141437624,359.1649619,18.07341787,2.524712354,0.731140913,3.223714177,V-tail,yes,yes,spring,171.631536,10,0.078505316,3.346313041
222,1.264660459,4.417341412,14.26670248,2.499824132,434.0434024,19.72658414,2.544053864,0.753704559,3.797765184,Conventional,yes,yes,fall,168.0367203,10,0.087857122,3.003244849
223,0.926570239,3.566181982,10.33509721,1.622941788,376.3023647,19.57079495,2.542258232,0.742383205,1.70583406,Conventional,yes,no,summer,166.9437213,10,0.091678461,2.997920033
224,1.205839365,2.669490816,9.669642778,2.2600366,368.8153474,24.05706036,2.593412505,0.744711133,2.592574278,Conventional,yes,no,spring,175.5351665,10,0.032225726,3.59911622
225,0.788248604,3.102752531,11.3479934,1.703399789,301.7560973,21.81937674,2.459975887,0.770577546,4.792931367,Conventional,no,no,spring,166.8056031,10,0.008623793,2.89703196
226,0.885936184,4.395328806,12.04808516,1.971574953,229.8669894,20.82089121,2.417463845,0.727163806,2.460141571,V-tail,no,no,spring,156.1692682,10,0.026464801,3.619403687
227,0.896664349,3.197968187,12.43374493,1.985106578,351.7589785,18.15438781,2.513474864,0.696117691,3.048736729,V-tail,no,yes,summer,155.8138342,10,0.02997727,3.424955133
228,0.593550689,4.33810213,11.94896402,1.964128231,341.9571225,22.43441108,2.439567741,0.746990244,4.183370751,Conventional,yes,yes,summer,165.0214295,10,0.008017582,3.013732948
229,1.194246723,3.163415706,13.04816025,2.330948765,389.6734014,20.44054974,2.574781088,0.719752814,3.611057871,Conventional,no,no,summer,168.1443914,10,0.082798738,2.957332784
230,0.811661339,3.006088151,17.22547463,2.479201036,414.3669819,23.90799369,2.481657399,0.720965109,2.095478815,V-tail,no,yes,fall,146.1630516,10,0.096419864,2.578560925
231,0.714895624,2.395009375,11.1323685,2.601426569,345.4136803,22.64570484,2.392007075,0.738383233,4.767148694,V-tail,no,no,winter,144.4134444,10,0.030467686,3.344114903
232,1.190427306,3.545316527,10.41307874,2.425356508,299.5669919,22.44486673,2.624056269,0.73328327,3.350675233,Conventional,yes,no,summer,173.5378542,10,0.031579069,3.029948153
233,1.06099506,3.3654641,9.329655602,2.053870932,342.0011482,24.59017749,2.431282234,0.769020658,2.822047925,Conventional,yes,no,winter,165.0117384,10,0.088916856,3.000498829
234,0.709288641,2.648945596,12.67929916,2.037727412,429.1771552,20.74398528,2.595861023,0.775751659,1.787876075,Conventional,no,no,spring,171.052386,10,0.105109218,3.067919923
235,1.117719152,1.657199066,10.30972119,2.116642379,335.0094922,23.40853064,2.730498581,0.72486599,4.39121773,Conventional,yes,no,summer,176.1324385,10,0.029298568,3.087061846
236,1.196591923,2.642390058,11.68627292,2.056433495,269.831052,19.82008068,2.534674033,0.753524719,3.87954248,Conventional,no,no,winter,162.6633292,10,0.086919875,3.319892054
237,0.939520372,2.867889641,12.56773617,2.293996648,308.0208412,27.20608324,2.60105615,0.743287034,4.943879938,V-tail,yes,no,winter,170.983007,10,0.085920537,3.159597085
238,1.528648206,4.00347974,9.354357985,2.174377008,343.658725,20.58604684,2.465761593,0.71646886,3.433120743,V-tail,yes,yes,summer,163.34732,10,0.027656851,3.068260695
239,0.801700889,2.889203098,10.40861105,2.094250724,474.1112712,25.23927007,2.625965163,0.690317901,2.921665322,V-tail,yes,no,winter,162.5399021,10,0.096128385,2.949337021
240,0.822752522,2.898616141,12.31868651,2.462586462,334.410445,21.12897283,2.423611547,0.708818823,4.251175744,V-tail,yes,yes,fall,147.8501787,10,0.009307533,2.917996271
241,1.027289699,3.512377228,9.988474595,2.210861693,419.6840131,18.59686953,2.470596027,0.720011259,1.10119844,V-tail,no,no,summer,143.4559045,10,0.008623793,3.002020833
242,0.886272253,2.546876144,12.49985164,1.943358587,318.2541877,24.75383585,2.625419713,0.769084201,3.835686566,Conventional,no,yes,winter,173.6186556,10,0.07846029,2.917904117
243,1.062702247,3.684280907,10.48066199,2.157745542,387.1426395,17.55756129,2.602685437,0.72279744,4.482337938,V-tail,no,yes,fall,177.3247132,10,0.007954412,2.83151607
244,0.904942463,3.693998556,11.20679531,1.691219597,330.9225958,20.67814592,2.477265289,0.814510101,1.263313541,V-tail,no,no,summer,176.8354352,10,0.028950818,3.055635826
245,0.870099047,3.751676713,12.49438228,2.279556426,188.225961,22.16135735,2.533399942,0.745184239,3.303125946,Conventional,no,no,fall,143.5635902,10,0.08060509,3.18223124
246,1.095266511,5.049854183,10.86314256,2.371382035,419.5261034,21.74691869,2.519888858,0.787693864,2.462031815,Conventional,no,no,fall,174.3925814,10,0.023084524,3.207357482
247,0.541151136,3.053654394,13.68829555,2.046827007,315.0731086,20.2910936,2.637059452,0.74650447,3.86032116,V-tail,no,yes,winter,177.9209654,10,0.030467686,2.43238384
248,0.771786215,2.807836469,8.056042095,2.103344104,375.8834721,23.45566394,2.554432813,0.789089264,2.909374387,Conventional,yes,no,summer,170.644775,10,0.008650244,2.882673146
249,0.851447761,4.175012077,11.13679816,2.05168571,263.1581168,16.52236266,2.66861625,0.764305504,3.389792579,V-tail,yes,yes,summer,175.7583943,10,0.009601455,3.099488611
250,0.660605072,3.339557071,12.13391784,1.856891349,344.7298295,19.87692592,2.486387124,0.712501268,6.311124977,Conventional,no,yes,winter,155.56906,10,0.08702543,3.00912187
251,1.183811856,2.757554761,13.08134573,2.112238118,339.489184,23.9651581,2.498000504,0.763343388,3.435967618,V-tail,yes,yes,summer,164.0147238,10,0.007647908,2.588541459
252,1.053506343,3.35910497,13.51071818,1.879470267,386.6967316,23.99524822,2.462148657,0.73229848,3.242654125,Conventional,yes,no,spring,154.3997901,10,0.009085159,3.027859399
253,0.835085944,3.993053041,9.660058872,1.735930835,305.1274532,18.77568115,2.490203613,0.755061775,2.916725154,Conventional,no,yes,winter,172.5627095,10,0.010524146,3.555358341
254,0.845446473,2.521930464,10.75200623,1.628299352,353.7023554,20.17523697,2.619445604,0.754085259,3.922176799,V-tail,yes,yes,winter,176.2964361,10,0.09115056,3.535062383
255,0.922543827,3.790973669,13.84421044,2.019888109,399.4641972,22.88942543,2.537993857,0.783203612,3.342567422,Conventional,no,yes,fall,172.8422282,10,0.030359024,2.482469072
256,0.94008619,3.714371288,10.88238824,2.066038224,252.365854,18.54940343,2.394400142,0.760540656,3.392053179,V-tail,yes,yes,spring,165.958995,10,0.03267012,2.949425678
257,0.78596949,3.425953212,12.03264357,2.075074436,208.3684705,19.30315666,2.556902244,0.711779912,2.263919123,Conventional,yes,no,winter,138.5510923,10,0.02959676,3.174719758
258,0.590715449,3.319744464,10.02706213,2.258483564,277.6264001,25.052781,2.667047103,0.764483116,3.755807131,Conventional,yes,no,spring,176.9473287,10,0.029794304,2.577817958
259,0.564939219,3.036306001,16.1708764,2.499371361,320.6281033,24.28494789,2.457600094,0.79530696,3.468525193,V-tail,yes,yes,spring,172.5466962,10,0.009944401,3.585559598
260,1.055316971,4.343850535,12.30412976,1.851869458,449.530979,19.55746982,2.552813421,0.718882977,2.487118861,Conventional,yes,yes,fall,164.2073171,10,0.071238906,3.712655205
