Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_VTail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season
711,0.55230084,2.974323433,0,16.01771941,2.198110217,0.35,0,149.3661149,256.6452499,LowAcc,4456542.193,14.12193004,0.036300924,0.686678896,18.91629268,2.291782665,2.396298978,0.718889693,0.070194282,0.09105741,0.165762288,0.070644531,1.787682517,2,0,4,0.260875247,3,1,1,Titan,149.3661149,64.55065167,0,52.2544,97.11171487,5.061117421,7.055555536,0.084156297,0.444581082,0.287474595,14.93004666,4.683548052,0,0.014583564,0,V-tail,no,yes,0,spring
712,0.393169754,2.497339259,0,15.86262247,2.328786909,0.35,0,141.9925577,252.2725723,LowAcc,4448620.8,14.09682866,0.051320063,0.920254754,17.93167616,3.209040472,2.348442632,0.70453279,0.138368852,0.15773537,0.19393517,0.136396023,1.750110258,2,0,3,0.248388572,3,1,1,Titan,141.9925577,58.83247493,0,52.2544,89.73815772,4.061119276,6.807635554,0.073431637,0.770131299,0.267052579,14.1932444,4.718484475,0,0.014583564,0,V-tail,yes,yes,0,summer
713,1.325036152,4.122674207,0,12.82715388,2.530099651,0.35,0,136.8602171,217.7581302,LowAcc,3923084.06,12.43150322,0.016774102,0.338429049,20.1756881,0.622035407,2.282892238,0.684867671,0.100468453,0.201732697,0.149714213,0.103847397,1.698646312,2,0,6,0.230188482,3,1,1,Titan,136.8602171,51.37210385,0,52.2544,84.60581709,7.414570164,6.000423558,0.08222061,0.984945001,0.238268601,13.68043792,4.818263821,0,0.014583564,0,V-tail,no,no,0,summer
715,1.224842506,3.902793476,0,12.43571875,1.680701153,0.35,0,141.7584595,218.8531821,LowAcc,3975389.744,12.59724993,0.018144176,0.369302863,20.35379677,0.537790165,2.322452375,0.696735713,0.089902693,0.184839837,0.139871832,0.093098158,1.729705176,2,0,6,0.241336639,3,1,1,Titan,141.7584595,55.73628285,0,52.2544,89.50405945,7.277545026,6.312539867,0.085079203,0.902466859,0.255760341,14.16988573,4.749916009,0,0.014583564,0,V-tail,yes,no,0,fall
717,0.452107194,2.74813747,0,16.70457727,2.601618651,0.35,0,135.3406456,227.3560089,LowAcc,4329527.148,13.71944365,0.043128396,0.805339974,18.67307973,2.874210435,2.297524831,0.689257449,0.071793962,0.090160403,0.149938649,0.071909778,1.710134435,2,0,1,0.234373791,3,1,1,Titan,135.3406456,52.98633619,0,52.2544,83.08624558,4.666393162,6.349201508,0.070778701,0.44020151,0.244783471,13.52414851,4.789818966,0,0.014583564,0,V-tail,yes,yes,0,fall
718,1.30670006,4.002266495,0,12.25846511,1.645383127,0.35,0,142.3199265,222.6979171,LowAcc,3949535.83,12.51532382,0.017700338,0.352104072,19.89250612,0.668441373,2.3316666,0.69949998,0.081375632,0.161900294,0.149292157,0.085065166,1.73693931,2,0,6,0.243860068,3,1,1,Titan,142.3199265,56.75277391,0,52.2544,90.06552645,6.841191334,6.356410997,0.086674798,0.790466233,0.259780955,14.2259882,4.737656459,0,0.014583564,0,V-tail,yes,no,0,spring
720,0.504496028,2.8485803,0,16.08418952,1.938522734,0.35,0,148.9877184,257.137551,LowAcc,4389498.242,13.90948057,0.041294254,0.772923165,18.71745083,2.693218087,2.396212209,0.718863663,0.091728618,0.120851451,0.152616285,0.091293099,1.787614395,2,0,5,0.260853149,3,1,1,Titan,148.9877184,64.54097948,0,52.2544,96.73331839,4.633177445,7.008619624,0.082645965,0.590048288,0.287437974,14.89223849,4.683587559,0,0.014583564,0,V-tail,yes,yes,0,summer
721,0.568672351,2.873367457,0,14.51844903,2.013573537,0.35,0,138.1776974,235.6989955,LowAcc,4337526.477,13.74479199,0.033709148,0.651275776,19.32044584,2.030931546,2.312163473,0.693649042,0.093933756,0.137992963,0.150300445,0.093851469,1.721627307,2,0,6,0.238487345,3,1,1,Titan,138.1776974,54.81460573,0,52.2544,85.92329736,5.048266865,6.469744712,0.073898907,0.673740455,0.251247622,13.81205869,4.765150815,0,0.014583564,0,V-tail,yes,no,0,winter
722,0.545752235,2.895336719,0,15.36040382,1.730146387,0.35,0,136.6250134,229.2883437,LowAcc,4286126.812,13.58191628,0.03534609,0.687191892,19.44180773,2.228452826,2.302642811,0.690792843,0.100304125,0.137205884,0.153393691,0.099832683,1.714152587,2,0,2,0.235820135,3,1,1,Titan,136.6250134,53.5509395,0,52.2544,84.37061344,5.017295054,6.360180479,0.072977341,0.6698976,0.247049422,13.65691063,4.780779856,0,0.014583564,0,V-tail,yes,no,0,spring
723,1.410822869,4.067468801,0,11.72670419,1.595054942,0.35,0,141.9072322,223.8288267,LowAcc,3926775.653,12.44320117,0.016574008,0.328952525,19.84749382,0.473389801,2.325632199,0.69768966,0.090268381,0.17995306,0.218034771,0.094164278,1.732201672,2,0,4,0.242210443,3,1,1,Titan,141.9072322,56.08707334,0,52.2544,89.65283225,7.054903311,6.34357584,0.086648158,0.878607533,0.257150039,14.18474942,4.745541044,0,0.014583564,0,V-tail,yes,no,0,spring
725,1.243833458,3.898917409,0,12.22153727,2.374700341,0.35,0,139.4188994,213.6925348,LowAcc,3979407.785,12.60998233,0.017916637,0.356940551,19.92229613,0.435335269,2.302537406,0.690761222,0.081808554,0.148416867,0.226220228,0.085709442,1.714069833,2,0,1,0.235790437,3,1,1,Titan,139.4188994,53.74853142,0,52.2544,87.1644994,7.414229914,6.215629282,0.082820635,0.724634397,0.24700282,13.93610592,4.78096144,0,0.014583564,0,V-tail,yes,no,0,fall
726,0.480921053,2.559775553,0,13.62479526,1.757517856,0.35,0,154.3467228,298.2969385,LowAcc,4736343.747,15.00856766,0.041888006,0.721457178,17.22347853,2.416616682,2.439663468,0.73189904,0.052863416,0.076766344,0.151739404,0.053826237,1.821728198,2,0,2,0.271694759,3,1,1,Titan,154.3467228,68.66672816,0,52.2544,102.0923228,4.831595663,7.714069539,0.083995921,0.374806007,0.30560627,15.4276957,4.673242017,0,0.014583564,0,V-tail,no,no,0,spring
727,1.204541832,3.425232976,0,9.739986301,2.372051489,0.35,0,150.3612017,273.134308,LowAcc,4517796.91,14.31603452,0.017633542,0.308413839,17.49018042,0.348232328,2.389289413,0.716786824,0.083001771,0.160161772,0.150492946,0.087115638,1.782179272,2,0,3,0.259083933,3,1,1,Titan,150.3612017,63.10958377,0,52.2544,98.10680171,6.935233007,7.175685418,0.08875269,0.781978028,0.284511583,15.02947254,4.687001102,0,0.014583564,0,V-tail,no,no,0,summer
728,0.881040778,3.401180985,0,13.12996218,2.000329277,0.35,0,137.4755698,221.6923015,LowAcc,4125994.758,13.07448842,0.023576794,0.462216601,19.60472697,1.10079432,2.292001048,0.687600314,0.115603476,0.202900733,0.151103014,0.116071314,1.705797685,2,0,3,0.232802684,3,1,1,Titan,137.4755698,52.5816436,0,52.2544,85.22116978,6.568367008,6.204284079,0.077303309,0.990647852,0.242330524,13.74191531,4.800094528,0,0.014583564,0,V-tail,yes,yes,0,summer
731,1.146914114,3.64651224,0,11.59376396,2.016222389,0.35,0,137.8927823,218.1794148,LowAcc,4087865.655,12.95366459,0.018747678,0.362819627,19.35277694,0.474093191,2.286245037,0.685873511,0.098069134,0.201270235,0.144175804,0.101181875,1.701278612,2,0,1,0.231154164,3,1,1,Titan,137.8927823,51.94417299,0,52.2544,85.63838233,7.608851991,6.174104794,0.079212774,0.982687066,0.239766214,13.78360821,4.811394723,0,0.014583564,0,V-tail,yes,yes,0,winter
734,1.355159732,3.452264944,0,8.794633548,2.759666812,0.35,0,149.4997535,267.0274246,LowAcc,4513720.155,14.30311606,0.015460509,0.273057489,17.66161019,0.016406702,2.377364205,0.713209261,0.067725891,0.122420702,0.150186403,0.074090555,1.772816731,2,0,2,0.256007612,3,1,1,Titan,149.4997535,61.79402357,0,52.2544,97.24535345,7.743823692,7.090312981,0.087925491,0.597710041,0.279449001,14.9433968,4.694128304,0,0.014583564,0,V-tail,yes,no,0,summer
735,0.720599972,2.982836586,0,12.34709193,2.580427836,0.35,0,142.6467129,248.5453811,LowAcc,4532577.581,14.36287164,0.025435011,0.485903916,19.10374286,1.217963519,2.33989929,0.701969787,0.073424919,0.107824756,0.159999954,0.075097473,1.743402837,2,0,4,0.246092805,3,1,1,Titan,142.6467129,57.88631106,0,52.2544,90.39231287,5.821972287,6.814992538,0.078283788,0.526446411,0.263357143,14.25861063,4.727755442,0,0.014583564,0,V-tail,no,yes,0,winter
736,0.780847132,3.436507425,0,15.12406564,2.383529847,0.35,0,135.3528434,216.3127496,LowAcc,4096746.145,12.98180516,0.024373207,0.520830755,21.36898763,1.437359169,2.279068325,0.683720498,0.059577481,0.08093494,0.150247255,0.061986691,1.695644139,2,0,5,0.22908214,3,1,1,Titan,135.3528434,51.48285958,0,52.2544,83.09844336,6.448193468,6.093375699,0.075957463,0.39515887,0.236556964,13.52539512,4.826362625,0,0.014583564,0,V-tail,yes,yes,0,winter
737,0.915748381,3.315978984,0,12.00735579,2.07538008,0.35,0,147.536325,245.5435194,LowAcc,4311824.694,13.66334795,0.02327438,0.436992492,18.77568802,0.953078979,2.374713534,0.71241406,0.104410985,0.172718541,0.143442911,0.105390832,1.770735676,2,0,3,0.255318789,3,1,1,Titan,147.536325,61.50160798,0,52.2544,95.281925,6.235961403,6.879456074,0.08556368,0.843285526,0.278319937,14.74721274,4.6959341,0,0.014583564,0,V-tail,yes,yes,0,fall
738,1.183586298,3.597809118,0,10.93644838,2.289054131,0.35,0,143.1278375,247.9005846,LowAcc,4332213.024,13.72795467,0.01786559,0.324921117,18.18697893,0.496717238,2.337448348,0.701234504,0.059458307,0.093657364,0.148772068,0.064491099,1.74147859,2,0,4,0.245430223,3,1,1,Titan,143.1278375,57.39060244,0,52.2544,90.87343751,6.97037125,6.656997522,0.084012735,0.457275166,0.26229405,14.30669885,4.73060193,0,0.014583564,0,V-tail,no,no,0,spring
739,0.572601514,2.629351819,0,12.0738259,1.837866363,0.35,0,146.8424724,266.4319797,LowAcc,4627550.816,14.66382366,0.033787723,0.603907144,17.87356717,1.725613381,2.372085277,0.711625583,0.115378113,0.164785001,0.152112512,0.114772738,1.768672218,2,0,2,0.25463395,3,1,1,Titan,146.8424724,61.85153158,0,52.2544,94.58807237,5.068459286,7.118002804,0.07807822,0.804550602,0.277199041,14.6778609,4.697806378,0,0.014583564,0,V-tail,yes,yes,0,fall
740,1.046065607,3.168891713,0,9.599660502,2.583959639,0.35,0,149.7591552,267.1675958,LowAcc,4584641.715,14.52785292,0.019312835,0.343476492,17.78488168,0.304723546,2.378539804,0.713561941,0.082374581,0.15741061,0.149499348,0.086055808,1.7737397,2,0,1,0.256312519,3,1,1,Titan,149.7591552,62.16569724,0,52.2544,97.50475517,7.374140368,7.153812789,0.085358478,0.768545683,0.279949308,14.9693141,4.69335365,0,0.014583564,0,V-tail,yes,yes,0,winter
741,0.527416144,2.692259509,0,13.74296435,2.425028527,0.35,0,144.3497045,260.5246203,LowAcc,4533888.533,14.3670258,0.036523596,0.671419835,18.38317995,2.12268435,2.360952495,0.708285748,0.068433843,0.081842497,0.151937041,0.069133997,1.759931814,2,0,5,0.251712449,3,1,1,Titan,144.3497045,60.21792583,0,52.2544,92.09530446,5.017441896,6.960751989,0.077135567,0.39958995,0.272435695,14.42877622,4.706663746,0,0.014583564,0,V-tail,yes,yes,0,spring
742,1.107622488,3.750810168,0,12.70159921,2.674903553,0.35,0,139.5904028,227.1497793,LowAcc,4144138.138,13.13198132,0.018217105,0.370057076,20.31371522,0.589192753,2.302052948,0.690615884,0.067008827,0.127725398,0.149739312,0.071533485,1.713689482,2,0,5,0.235653892,3,1,1,Titan,139.5904028,53.48586716,0,52.2544,87.33600279,7.854601204,6.293822517,0.08169307,0.623609827,0.246788594,13.95323838,4.781798479,0,0.014583564,0,V-tail,no,yes,0,spring
743,1.039517003,3.744998359,0,13.49185503,1.851993573,0.35,0,140.5168992,216.3252741,LowAcc,4014491.522,12.72115599,0.020587675,0.422969678,20.544801,0.900264443,2.320083792,0.696025138,0.081322896,0.142314473,0.149369775,0.083767303,1.727845589,2,0,6,0.240683699,3,1,1,Titan,140.5168992,55.47498643,0,52.2544,88.26249919,6.63122788,6.309973595,0.083068726,0.694839907,0.254723671,14.04581975,4.753275663,0,0.014583564,0,V-tail,yes,no,0,winter
744,0.471098146,2.514198602,0,13.41799934,2.578661935,0.35,0,150.6475028,282.8896394,LowAcc,4717447.242,14.94868825,0.041739248,0.724619142,17.36061798,2.379244698,2.40987936,0.722963808,0.076561208,0.113939022,0.136841421,0.076775165,1.798344544,2,0,2,0.264311211,3,1,1,Titan,150.6475028,65.63651199,0,52.2544,98.39310284,4.60819499,7.46762311,0.080305254,0.556298863,0.293189056,15.05806129,4.678334717,0,0.014583564,0,V-tail,no,no,0,fall
745,0.531345306,2.962733796,0,16.51993806,1.593289041,0.35,0,138.0447773,234.50272,LowAcc,4351680.074,13.78964203,0.035781982,0.691835077,19.33473316,2.317316846,2.313734084,0.694120225,0.076621233,0.1034473,0.156935357,0.076907514,1.722860402,2,0,5,0.23892449,3,1,1,Titan,138.0447773,54.77450202,0,52.2544,85.79037729,5.126076808,6.481947834,0.074763828,0.505073805,0.251938103,13.79877506,4.762716274,0,0.014583564,0,V-tail,no,no,0,fall
749,1.164595346,3.580858677,0,11.01030406,1.670105745,0.35,0,149.9567848,255.8006901,LowAcc,4381841.02,13.8852163,0.018613765,0.338182555,18.16841228,0.629471698,2.391395843,0.717418753,0.064040547,0.116315025,0.136854665,0.067957769,1.783833041,2,0,2,0.259623536,3,1,1,Titan,149.9567848,63.58948666,0,52.2544,97.70238477,6.438251503,7.041627178,0.090155732,0.567899523,0.285402971,14.98907027,4.685907365,0,0.014583564,0,V-tail,no,no,0,spring
750,0.49139882,2.670340701,0,14.51106346,2.526567848,0.35,0,143.1783121,256.9011349,LowAcc,4410344.086,13.97553707,0.041509745,0.755390548,18.19790866,2.421381162,2.352301591,0.705690477,0.165768047,0.209655191,0.160013407,0.163197319,1.753139946,2,0,6,0.249418624,3,1,1,Titan,143.1783121,59.2598496,0,52.2544,90.92391209,4.449225791,6.805583424,0.075972947,1.02362599,0.26871664,14.31173381,4.714620326,0,0.014583564,0,V-tail,yes,no,0,summer
751,0.836510268,3.252963486,0,12.64990024,2.781740578,0.35,0,143.4724271,246.9463555,LowAcc,4375207.623,13.86419634,0.023806859,0.451828061,18.97890255,1.055350916,2.339213332,0.701763999,0.091693615,0.152411528,0.148077691,0.093077362,1.742864288,2,0,3,0.245907544,3,1,1,Titan,143.4724271,58.18727024,0,52.2544,91.21802715,6.126566909,6.731556875,0.081180024,0.744138034,0.263059742,14.34112818,4.728543577,0,0.014583564,0,V-tail,no,yes,0,spring
752,0.697679856,3.243584339,0,15.07975223,1.509408732,0.35,0,147.9490669,246.5298738,LowAcc,4377236.503,13.87062547,0.027962948,0.558122314,19.95935195,1.644927976,2.380685232,0.71420557,0.057706395,0.078763327,0.159126919,0.059333201,1.775424087,2,0,6,0.256868032,3,1,1,Titan,147.9490669,62.81017527,0,52.2544,95.6946669,5.727090885,6.91157913,0.085384396,0.384556129,0.280861651,14.78845478,4.691981099,0,0.014583564,0,V-tail,no,no,0,summer
754,0.549681398,2.93769891,0,15.70013997,2.734061244,0.35,0,148.8746058,252.8777022,LowAcc,4409709.576,13.97352643,0.037523526,0.702365181,18.71799539,2.291285313,2.395102247,0.718530674,0.132929082,0.181304149,0.221259111,0.131354126,1.786742958,2,0,3,0.260570291,3,1,1,Titan,148.8746058,63.99996609,0,52.2544,96.62020583,4.761925476,7.023037513,0.083485738,0.885204123,0.286969383,14.88093391,4.684100033,0,0.014583564,0,V-tail,no,no,0,winter
755,0.706193042,3.245685148,0,14.91726972,1.662159189,0.35,0,134.789259,219.2022232,LowAcc,4140218.726,13.11956145,0.027232288,0.561511488,20.61932817,1.629580291,2.281269773,0.684380932,0.099089631,0.142227226,0.153921893,0.099315406,1.697372507,2,0,6,0.229719718,3,1,1,Titan,134.789259,51.19311743,0,52.2544,82.53485904,5.918580127,6.111620144,0.074226806,0.694413929,0.237542833,13.46910888,4.821665329,0,0.014583564,0,V-tail,yes,no,0,spring
756,0.993021912,3.901779267,0,15.33086155,2.724348787,0.35,0,135.886728,199.6864234,LowAcc,3971700.425,12.58555919,0.020703645,0.437460261,21.12962535,1.003953293,2.280794201,0.68423826,0.085117249,0.154594802,0.160551996,0.087088518,1.696999133,2,0,3,0.229582134,3,1,1,Titan,135.886728,51.34050008,0,52.2544,83.63232804,6.779484824,6.024274257,0.079965281,0.754797708,0.237329967,13.57872031,4.822672047,0,0.014583564,0,V-tail,no,yes,0,summer
757,1.270027875,3.503748754,0,9.66613062,2.844430072,0.35,0,155.0320665,290.6477249,LowAcc,4550337.866,14.41915059,0.017203012,0.297299623,17.28183577,0.255476581,2.420406434,0.72612193,0.067882502,0.111422436,0.151144802,0.073146138,1.806609403,2,0,5,0.266944232,3,1,1,Titan,155.0320665,66.80237157,0,52.2544,102.7776665,7.414151078,7.43961899,0.093559957,0.544011816,0.297595649,15.49620022,4.675573605,0,0.014583564,0,V-tail,no,yes,0,winter
758,0.501876587,2.828099232,0,15.93647816,2.504494083,0.35,0,146.4481381,246.8888989,LowAcc,4370493.267,13.84925744,0.04104032,0.770370018,18.77105291,2.634887389,2.37590647,0.712771941,0.105200276,0.143536597,0.195373592,0.10433321,1.771672256,2,0,3,0.255629023,3,1,1,Titan,146.4481381,62.27748295,0,52.2544,94.19373813,4.64944867,6.858757297,0.080243664,0.700806838,0.278828245,14.63847569,4.695111216,0,0.014583564,0,V-tail,yes,yes,0,summer
759,1.112206511,3.554124771,0,11.35742577,1.676286399,0.35,0,140.2553703,235.6104327,LowAcc,4186667.226,13.26674787,0.019012519,0.362802729,19.0823073,0.750163659,2.3161573,0.69484719,0.081579906,0.152533765,0.15094781,0.08499202,1.724762881,2,0,3,0.239597375,3,1,1,Titan,140.2553703,55.04182534,0,52.2544,88.00097033,6.710353078,6.376612613,0.081139391,0.744734847,0.253002266,14.01968121,4.759038026,0,0.014583564,0,V-tail,yes,no,0,summer
760,0.499912005,2.664429618,0,14.20086959,2.79939959,0.35,0,148.1671446,275.4209946,LowAcc,4607924.404,14.60163131,0.040469077,0.703916295,17.39393007,2.249008482,2.390771944,0.717231583,0.085580436,0.105674084,0.14967493,0.085565246,1.783343215,2,0,3,0.259463829,3,1,1,Titan,148.1671446,63.5203907,0,52.2544,95.91274459,4.761715291,7.238534423,0.079986875,0.515945914,0.285139041,14.81022253,4.686226253,0,0.014583564,0,V-tail,no,yes,0,spring
762,0.913783799,3.545644624,0,13.75773549,2.337616415,0.35,0,138.5761112,212.4184981,LowAcc,4070089.525,12.89733543,0.022981184,0.46164736,20.08805832,1.111868798,2.307315352,0.692194606,0.092019918,0.148165042,0.227829523,0.093373559,1.717821023,2,0,1,0.237132895,3,1,1,Titan,138.5761112,54.06640297,0,52.2544,86.32171117,6.279330592,6.284252844,0.079820042,0.723404881,0.249112547,13.85188347,4.772920251,0,0.014583564,0,V-tail,yes,yes,0,fall
763,1.084702373,3.943084773,0,14.33380982,1.476739559,0.35,0,136.9654968,200.4264431,LowAcc,3978205.605,12.60617286,0.019230097,0.402345827,20.92271485,0.804038574,2.289012923,0.686703877,0.084843165,0.160114401,0.160295792,0.087413445,1.703451693,2,0,2,0.231948348,3,1,1,Titan,136.9654968,52.04732309,0,52.2544,84.71109684,6.965913579,6.082436526,0.081256389,0.781746743,0.24100037,13.69095252,4.805884055,0,0.014583564,0,V-tail,no,no,0,winter
764,1.040171863,3.294448689,0,10.43422972,1.957947648,0.35,0,153.4252483,280.8513923,LowAcc,4612265.745,14.61538819,0.019198872,0.349652352,18.21212971,0.440325635,2.404135573,0.721240672,0.05533013,0.082309926,0.150019192,0.060154711,1.793835068,2,0,5,0.26286346,3,1,1,Titan,153.4252483,65.424203,0,52.2544,101.1708483,7.567220141,7.366492096,0.089752714,0.401872137,0.290776288,15.33564117,4.68030721,0,0.014583564,0,V-tail,no,yes,0,spring
767,0.827997083,3.271138023,0,12.92316626,2.357041329,0.35,0,142.6244318,247.1025403,LowAcc,4253584.195,13.47879495,0.024853957,0.480096365,19.31669717,1.183912123,2.336246952,0.700874086,0.091205969,0.151619268,0.187143335,0.092510943,1.740535368,2,0,6,0.245104787,3,1,1,Titan,142.6244318,57.25806732,0,52.2544,90.37003179,6.381573499,6.644534641,0.080805622,0.740269883,0.261772462,14.25639652,4.732028278,0,0.014583564,0,V-tail,yes,no,0,summer
768,1.250382062,3.880715939,0,12.04428363,2.031232549,0.35,0,139.4407187,206.2490046,LowAcc,4108750.899,13.01984593,0.015818864,0.333119931,21.05839832,0.291584161,2.294903487,0.688471046,0.073147257,0.139673251,0.161898951,0.078129886,1.708076405,2,0,2,0.23362953,3,1,1,Titan,139.4407187,53.24801744,0,52.2544,87.18631867,7.984043711,6.198927881,0.082266625,0.681944337,0.243620367,13.93828773,4.794627014,0,0.014583564,0,V-tail,no,yes,0,fall
770,0.862704686,3.155533797,0,11.54206498,2.701392071,0.35,0,154.2017101,286.4728421,LowAcc,4557034.916,14.44037226,0.024369519,0.434045927,17.81101752,0.955626951,2.414974811,0.724492443,0.09625224,0.165594908,0.150677365,0.09772659,1.802345008,2,0,6,0.26558894,3,1,1,Titan,154.2017101,66.63246124,0,52.2544,101.9473101,6.614403081,7.402639839,0.089301832,0.808504913,0.295324469,15.41322878,4.676862407,0,0.014583564,0,V-tail,no,no,0,summer
771,0.534619608,2.882825838,0,15.54504303,1.952649944,0.35,0,138.1858345,235.8168374,LowAcc,4356631.978,13.80533367,0.036365815,0.6867367,18.88412789,2.219069455,2.314464312,0.694339294,0.130446586,0.175719771,0.153883421,0.12892353,1.723433708,2,0,4,0.239127461,3,1,1,Titan,138.1858345,54.85505901,0,52.2544,85.93143453,4.811051179,6.49196935,0.074105665,0.85793881,0.252258931,13.81287008,4.76159794,0,0.014583564,0,V-tail,no,yes,0,fall
773,1.284434805,3.612629988,0,10.1609637,1.656861486,0.35,0,150.6503207,271.753863,LowAcc,4446103.496,14.0888518,0.016795757,0.299207327,17.81445921,0.281075911,2.385058896,0.715517669,0.057689121,0.07909916,0.150020043,0.063561197,1.778857872,2,0,5,0.257996793,3,1,1,Titan,150.6503207,63.29771093,0,52.2544,98.39592072,7.481330479,7.095248936,0.090416812,0.386195809,0.282718768,15.05836963,4.689345793,0,0.014583564,0,V-tail,no,yes,0,fall
