Case,drbatt,dtbatt,EQ_W_Wing,EQ_W_Therm,Foil0,Foil1,FOS,Fuse_d,Fuse_L,Fuse_Lt,Ht_S,NACA0,NACA1,Nz,Panels,PassN,PfracBattery,PfracRTG,PfracSpanels,Planet,PropBlade,PropD,PropN,PropulsionN,rho_b,rho_s,RTGfuelfrac,RTGfueltype,tstart,tmission,Type,Tail_type,Winglet,Ult_n,Ult_s,Vm,Vt_S,Wing_AR,Wing_dhl,Wing_S,Wing_Sweep,Wing_TR,Wing_fin_S,Wing_fin_TR,Cruise_Alt,Min_Alt,Cruise_V,RoC_min_alt,RoC_max_alt,Accel,Wing_folding,Sensor_swath_width,Num_Folds,Season,D_shell,Area_coverage
863,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.076650038,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.5,bwb,No_tail,no,724000000,54500000,30,0.031624906,16.7497678,2.234058134,0.583020776,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.886231319,4.00E+05
864,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.068788853,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,No_tail,yes,724000000,54500000,30,0.026867789,13.44230582,2.159308871,0.613303709,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,3.421931663,4.00E+05
865,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.071757877,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,No_tail,yes,724000000,54500000,30,0.013723079,11.05578477,1.606790386,0.782228581,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,spring,4.989719525,4.00E+05
866,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.090100779,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,1,bwb,No_tail,yes,724000000,54500000,30,0.027476272,16.37263446,1.638338842,1.344468871,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,winter,2.000306404,4.00E+05
867,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.089773113,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.5,bwb,No_tail,no,724000000,54500000,30,0.025064569,16.67168826,2.024307011,0.826397572,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,winter,4.146872335,4.00E+05
868,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.072762217,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.25,bwb,No_tail,no,724000000,54500000,30,0.021327183,6.057944691,1.688146713,0.918442648,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,winter,3.806739796,4.00E+05
869,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.050195604,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.5,bwb,No_tail,no,724000000,54500000,30,0.021843647,6.683249541,1.866650803,1.353023418,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,2.987040943,4.00E+05
870,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.105351695,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.25,bwb,No_tail,no,724000000,54500000,30,0.0106535,14.26701797,2.409459629,0.448883816,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,summer,4.25940121,4.00E+05
871,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.072431011,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.02294768,6.629825322,2.743108698,0.83513916,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,spring,2.698091572,4.00E+05
872,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.168600228,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,No_tail,no,724000000,54500000,30,0.028377084,15.0667072,2.141115249,0.425316177,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,fall,4.203189366,4.00E+05
873,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.047472785,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,No_tail,yes,724000000,54500000,30,0.029833215,13.25412579,1.898578513,0.954994295,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,winter,4.77752701,4.00E+05
874,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.114941677,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.014312758,12.15503865,2.55021121,0.781419913,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,fall,2.044110149,4.00E+05
875,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.058138444,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.027977575,11.84014313,2.063253458,1.184443551,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,3.402055327,4.00E+05
876,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.148889479,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,No_tail,yes,724000000,54500000,30,0.015186623,16.58018987,2.435646301,0.750115366,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,winter,4.198577071,4.00E+05
877,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.1616812,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.027247548,11.78701954,2.650221783,0.68639014,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,fall,3.60630256,4.00E+05
878,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.105047252,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,1,bwb,No_tail,yes,724000000,54500000,30,0.010659971,6.257599258,1.603272743,0.52569455,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,3.557811888,4.00E+05
879,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.111005474,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.020165355,10.07067097,2.214870035,1.352105939,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,2.752491446,4.00E+05
880,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.086101038,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,No_tail,yes,724000000,54500000,30,0.018167988,5.2352814,1.481690156,0.66794243,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.019141433,4.00E+05
881,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.086452452,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.028207507,12.52328005,2.607997456,0.702625128,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,spring,3.328098302,4.00E+05
882,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.15813989,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,No_tail,yes,724000000,54500000,30,0.031688466,6.193430291,1.814765321,0.962290763,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.584737902,4.00E+05
883,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.123944033,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,No_tail,yes,724000000,54500000,30,0.031674148,14.06407172,2.258567794,0.45676181,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,winter,2.739169262,4.00E+05
884,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.146686053,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.5,bwb,No_tail,no,724000000,54500000,30,0.031306279,5.421570615,1.611138129,0.934599809,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,winter,4.243568013,4.00E+05
885,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.046083542,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.5,bwb,No_tail,yes,724000000,54500000,30,0.011230543,16.40850788,2.582768893,1.401082037,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,2.454914284,4.00E+05
886,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.104815119,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.023335268,11.75931213,2.147541345,0.616112849,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,winter,2.827141147,4.00E+05
887,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.099060708,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,No_tail,no,724000000,54500000,30,0.015663446,13.47009326,1.822338021,0.995229907,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,summer,4.74171646,4.00E+05
888,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.056295916,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.011115714,8.499768675,2.81193237,1.411803996,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,summer,4.241579855,4.00E+05
889,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.077675885,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,No_tail,no,724000000,54500000,30,0.013831738,8.467176019,2.7300759,1.282960796,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,2.714049779,4.00E+05
890,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.096093375,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.5,bwb,No_tail,no,724000000,54500000,30,0.014613709,10.77786653,2.382257454,0.712218285,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,fall,4.185078187,4.00E+05
891,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.136082774,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.022963961,8.460815492,2.543748615,1.029194758,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,summer,4.602041343,4.00E+05
892,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.047691655,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.018319094,13.34684592,2.408551271,0.768050407,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,winter,3.572191463,4.00E+05
893,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.098677746,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.020998635,5.239807908,2.295520642,0.519583177,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,2.4761593,4.00E+05
894,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.145389804,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,No_tail,yes,724000000,54500000,30,0.025076895,15.97702636,2.615875497,0.607820643,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.917571161,4.00E+05
895,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.131275694,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,No_tail,no,724000000,54500000,30,0.030768108,8.849759018,1.5870371,0.814938848,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,2.120282087,4.00E+05
896,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.105442576,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,No_tail,yes,724000000,54500000,30,0.012633132,5.343726025,2.36639385,1.264805784,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,spring,3.952475982,4.00E+05
897,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.046459423,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,No_tail,no,724000000,54500000,30,0.016483399,6.534484533,2.324067082,1.142417221,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,spring,4.323817615,4.00E+05
898,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.054545362,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.029340418,5.472267956,2.784565666,0.82329125,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,2.378113087,4.00E+05
899,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.097199766,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,No_tail,no,724000000,54500000,30,0.014869274,8.545372645,1.47698463,1.415340701,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,4.668341507,4.00E+05
900,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.158529426,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,1,bwb,No_tail,yes,724000000,54500000,30,0.009055319,9.658571042,2.722048123,0.649960946,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,summer,4.357018534,4.00E+05
901,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.08788425,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,No_tail,no,724000000,54500000,30,0.013731375,15.63862609,2.58925957,0.636250446,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,2.646271414,4.00E+05
902,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.049526449,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.5,bwb,No_tail,no,724000000,54500000,30,0.00874022,12.61809192,2.131237727,1.018063125,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,4.387385256,4.00E+05
903,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.168129598,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.5,bwb,No_tail,yes,724000000,54500000,30,0.02067022,12.92847884,1.758581518,0.855698204,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,spring,4.051084924,4.00E+05
904,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.122787822,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.5,bwb,No_tail,no,724000000,54500000,30,0.016718464,13.18506027,1.772296449,1.325044338,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,fall,3.079303375,4.00E+05
905,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.136059419,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.026675166,11.09859753,2.07492827,1.401428711,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,fall,3.209318405,4.00E+05
906,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.092805085,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.5,bwb,No_tail,yes,724000000,54500000,30,0.029811278,16.93461315,1.48240787,1.204461204,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,4.105544834,4.00E+05
907,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.049346982,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,No_tail,no,724000000,54500000,30,0.018347153,6.92609626,1.655961406,0.677658469,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,4.535903973,4.00E+05
908,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.049547484,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,No_tail,yes,724000000,54500000,30,0.029494594,10.18271609,1.621210978,1.050876773,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,winter,2.140857787,4.00E+05
909,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.12808471,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.01463257,12.67168281,2.702077969,1.22949029,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,spring,3.496842725,4.00E+05
910,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.060042789,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,1,1970,1970,0,1,8,1,bwb,No_tail,no,724000000,54500000,30,0.015110548,16.84636189,2.074322581,0.643183692,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,spring,4.768719868,4.00E+05
911,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.13861954,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.020105822,6.090074473,1.503198385,1.082634438,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,spring,2.430585817,4.00E+05
912,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.157571582,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,No_tail,yes,724000000,54500000,30,0.031066731,11.19388643,2.409189265,1.375070471,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,summer,2.345220361,4.00E+05
913,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.155888075,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,No_tail,no,724000000,54500000,30,0.026324759,10.10848842,2.669762266,0.833646257,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,2.516036767,4.00E+05
914,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.106851761,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,1,bwb,No_tail,no,724000000,54500000,30,0.020603982,5.71043126,2.679720608,1.148673622,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,summer,3.277573492,4.00E+05
915,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.093842846,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,No_tail,no,724000000,54500000,30,0.016655685,12.53335269,2.848245439,0.605604357,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,fall,3.350252929,4.00E+05
916,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.045484373,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,No_tail,yes,724000000,54500000,30,0.009387335,11.44175576,2.705972503,0.606947406,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,winter,3.652500317,4.00E+05
917,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.147603278,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,No_tail,no,724000000,54500000,30,0.02000454,12.23503933,1.510177589,0.629561382,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,winter,3.693829245,4.00E+05
918,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.119161219,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.5,bwb,No_tail,no,724000000,54500000,30,0.017096596,6.49079576,1.583635025,1.410805396,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,3.693462005,4.00E+05
919,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.053633379,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.026482256,13.64388997,1.469719627,1.310354856,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,10,0,spring,4.39893978,4.00E+05
920,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.160162473,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,1,bwb,No_tail,no,724000000,54500000,30,0.016860988,11.91748309,2.405751241,0.885480314,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,30,0,summer,3.724340145,4.00E+05
921,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.049879202,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,No_tail,no,724000000,54500000,30,0.009546443,14.50652574,2.264861443,1.417607744,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,winter,3.194851519,4.00E+05
922,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.128509899,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.5,bwb,No_tail,yes,724000000,54500000,30,0.021529836,6.559393706,2.667867213,1.371712089,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,spring,4.730385697,4.00E+05
923,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.08668199,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,No_tail,no,724000000,54500000,30,0.020583515,5.92869857,1.615098282,0.558701013,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,2.027943158,4.00E+05
924,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.128403157,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.031337607,10.82453209,2.838324886,1.121946449,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,10,0,winter,4.622792494,4.00E+05
925,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.112798464,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.020793457,7.737353264,1.498147386,1.206878561,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,winter,4.391797992,4.00E+05
926,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.15982924,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.5,bwb,No_tail,yes,724000000,54500000,30,0.018034192,15.19232284,1.690209305,1.385609646,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,fall,3.671167186,4.00E+05
927,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.078285439,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,5,1970,1970,0,1,8,1,bwb,No_tail,no,724000000,54500000,30,0.01165921,7.163292294,2.31664882,0.830610289,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,spring,2.032198387,4.00E+05
928,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.045912018,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,4,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.016122002,8.354700703,1.977258057,1.093745258,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,30,0,winter,2.858731232,4.00E+05
929,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.090930523,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.021352545,8.150984935,2.626841614,0.379602177,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,winter,4.460288022,4.00E+05
930,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.077316697,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,1,bwb,No_tail,no,724000000,54500000,30,0.026679732,15.45817939,2.831835326,1.045556585,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,winter,2.765611406,4.00E+05
931,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.12609901,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,3,1970,1970,0,1,8,0.25,bwb,No_tail,no,724000000,54500000,30,0.028402939,8.609220564,2.509805662,1.222334348,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,winter,2.564341408,4.00E+05
932,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.16128971,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,2,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.010737798,15.61076885,1.531070866,0.950230939,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,no,100,0,spring,2.159756065,4.00E+05
933,0,8760,1,1,e344,e340,1.5,0.42,1,0,0.060652683,FALSE,FALSE,7,200,10,0,1,0,Titan,3,0.37,4,6,1970,1970,0,1,8,0.25,bwb,No_tail,yes,724000000,54500000,30,0.019366414,16.63981441,2.831997439,1.352986689,0,0.35,0,0,500,50,12.1,0.001996198,0.001996198,0.019607137,yes,100,0,summer,4.693833076,4.00E+05
